text,label
表妹没有父母其他亲人吗？为啥要老梁照顾啊？,0
有点失望，我以为00后会比90后强，没想到还是有扛大鼎的,0
女权不反婚。质疑婚姻制度是个人选择。,0
这里有女同性恋吗？🔪🔪,1
唉:-(同是天涯沦落人 给你一个隔空的拥抱，愿我们最终是因为“愿意”才嫁，不是因为“谁说”才妥协的,0
几乎所有👨🏿男人都表现得像绅士,0
"所以说造谣没有任何成本，妮可后来和佩内洛普关系还可以的，合作拍《九》，妮可今年注册ins也关注了她,没有出轨谢谢，阿汤是跟妮可分居后再和佩内洛普交往，北美正规媒体经常反复报道这段婚姻，但从没提过是克鲁兹让他们离婚的。“出轨”属于小报造谣",0
"n 分清楚女犬女权谢谢 人都怕死 起码你没资格说这话 别的女性上你没上 你羞耻么？ 这话本身就是病句…… 上的高雅不上谈何羞耻,男人招不到在招女人 这种行为难道不应该表扬？ 男的先上  ok？这不是领奖！ 女生生理上落实群体 男的上 没人上在女的上 怎么到你这里就羞耻了,我先肯定女性价值不然又要被喷了 然后既然平权，那就不存在羞耻吧 这钱肯定不会少谁，愿意赚就赚说羞耻过了",1
 👨‍❤️‍👨=/☑️,1
热评有人说除了图一之外其他的不太站的住脚的，其实可以看一下这个号每天发多少条微博，其中有多少条cue女性的就明白了，要是整天都在cue女性，那就举报,0
才华跟人品并不是一个概念。你伍迪艾伦人品怎么样心里没数吗？,0
从来没有实锤，这案子很久之前就办过，但没有证据，伍迪艾伦胜诉。,0
不回了不回了放弃了，现在这种格局回去还能干什么（（（，能不能再出去都是个问题⋯⋯,0
和Tom的孩子都是领养的，和Keith有两个亲生女儿,0
他确实说过白人的生命更重要......😤,0
这才是正确的解读和态度。再次谴责财新网的立脚点和叙述方式，尤其那文章还是一个小姑娘写出来的，她也该去看看心理医生吧？,0
"祈求男的同意平权 还不如女人自己决定男人的出生率 把权利直接握在自己手里 男人根本不会听你的知道吗 男人天生就是强势自私并喜欢操控女性的 女性温和的抗议没有用,真是想的太美妙了 以为女人一直抗议 男人就会怜惜你同意平权了 如果是这样的话 这么多年的女性斗争 早就成功了,追求啥平权啊 先把自己的地位巩固好了 以后再提平权吧 男的那么自私 会像你一样无私支持女人平权？女人还是不太狠，太仁慈，才让男人霍霍。",1
"我真要说你莎比了，磕巴，你听说过没，你马不仅斜眼，又磕巴，都是病名，没有贬义,斜眼又不是贬义词，你发这么大火干什么呢？又没骂你莎比～",0
我试想过一种场景，如果我岳父是李嘉诚那种级别的，养育的所有费用都是女方承担，我巴不得孩子跟母性呢，但是现实情况是，你经济上不独立，要这要那，花巨资娶进来，又给彩礼，结果生了孩子你跟我说，随母姓？你特么逗我呢,1
真的很喜欢这些人，认为他们很特别🙄,0
"确实如此，但是也不得不承认负面作用也不少。目前来看，两方面被煽动的人都挺多，只能希望更多的人保持理智和独立思考能力，不要被煽动而加大性别对立了。,那这句话也可以应用在你所谓的田园女权身上，女性作为第二性被压迫过被歧视过，就应该以怨报怨来仇男吗？扩大性别对立，冤冤相报从来都不是真正平权的好办法，保持理性独立思维才有可能推动社会进步,如果你这么容易被带节奏的话，你和她们的粉丝有什么差别？保持独立思维能力不好吗,就cherry这件事情作为结果来看，女权污名化可不仅仅是你口中的田园女权单方的责任",1
互联网的骂战太可怕了 听说连下厨房都是骂战 大家都怎么了,0
"一个抽奖活动而已。。。  上升到女权男权，真的想太多,你爸爸怎么对待你妈妈的？你身边的男性朋友怎么对女性的？中国那么多人，发生不好的事情是极少数人造成的！,不能因为个别，你就打死一群吧！！！",1
很多无知群众还一天到晚说啥义务啥权利，怕是不知道自己被美帝当枪使了？,0
难怪没人能听懂他们说话🇲🇽,1
海外最支持堕胎的就是中国呀，赶紧移民到中国来，随便几个月都可以打胎。,0
你是会员诶~ 把他们拉黑 反复拉黑啊  玩儿死他们 傻X一从缸里探出头你就盖盖子，一探头就盖盖子 多有趣 只要关注点不在和他们讲观点上 你就会发现这是送给你这位尊贵会员的免费地鼠啊,0
是他发的，但不根据语境不联系上下文就根据自己的想法去曲解别人是对的吗！这么多年说了那么多好话做了那么多好事看不到，只能截取零散的一点还是强行进行恶意解释才能作为黑点来黑他，你们可真是不容易，脑子确实是个好东西，你或许有但是很脏,0
可是如果没有舆论的话，法律也不会管她们吧…哪怕现在舆论此起彼伏，也没有哪个人真的被绳之以法了…,0
女权婊，是懒惰，垃圾的代名词，她们想享受富足的物质生活，又不想吃苦，现在多了一个不生小孩，是对国家和社会的不负责！自私自利，而且崇洋媚外！她们没有尊严，没有人格，有的只是被欲望控制的一副皮囊，以及不知所谓的优越感，从来不会想要是他父母不结婚，哪里来的她？,1
是的，目的是锤男权。女权是zz运动，目标不能模糊、不能动摇、不能混淆//,1
多谢博主，那些碰瓷博主的恶棍全部都清理了。,0
太戏精了 哪一位rapper没说过mf啊 真无语啊 女rapper都经常说的,0
额，这个，别人想生几个小朋友是别人自己的想法啊，多生小孩就被骂有的人就是愿意多生啊。这个也不能因为他路人缘差就被骂成这样吧,0
你这么一个大人 还不懂得让着一个脑癌晚期的高中生？,0
攻击明星不就常常用这个词吗 还有姆 很多攻击者反而是女性 自己厌女而不知,1
激进的变性人，与进步人士共谋，竭力支持他们所认为的脆弱的受害者群体，在他们无情的运动中，将人类女性身体作为一种独特的生命形式从我们的思想中抹去，犯下了最恶劣形式的厌女症。,1
"我说的不是身份立场，而是政治立场。我是深度Libertarianism。,基于我的个人立场，那个程度我也认为政府不该介入，如果有人认为被侵犯应该由个人或者群体发起诉讼，而不是行政权力禁止。,道德层面的社会问题应该由社会和市场自己调节，而不应该由政府干预。",0
为什么要牵扯到女权????关注事件本身不好吗，难道让未成年人结婚生子没看到女权人士关注就鄙视,0
他们👳🏾‍♂️👳🏾‍♀️一点也不愉快🔪,1
"真正要了解女权就别看微博，全是歪的，要看就看着作和论文,我国还有人认为女权和资本主义有关呢，所以挺神奇的这种现象",0
你说不图感情不图物质那图个啥，啥也不想付出所以他们自创了一套做m就该吧啦吧啦的理论，恶心,0
 🔜🙏🏼🛐🕎,0
赞成。要争取去跟男的争，那些嘲讽辱骂女性的所谓“女权”，跟旧社会的八婆有何区别,1
滚开 你这个肮脏的小犹太人🐀,1
同婚其实在某种程度上是反婚的，也是可以打破男权社会异性婚姻的一些东西的，当然同婚也有自己的问题。就像任何诉求任何运动都会有问题，更重要的是如何做好，而不是有潜在的问题就不做。,0
"老师您想什么呢真拉了大家每天肯定都是簧和啊啊啊啊！！！（……,现在学界都讲究不是治愈而是接受滴！！哪里会有一个“正确”的模版呢 治愈了不就不是自己了,5555555 铁学粉丝集体盖章了 这天聊的蜘蛛网状达成了共识恨不得一次回复两个还不如建个群（…  虽然我给自毁倾向写万字小论文想想某种意义其实也都在那句话里了：“我不应该活下去……除非有什么原因”and he found the reason",0
没读过多少书的人最爱给别人贴标签，彰显他们好像知道很多。你们这种文盲的逻辑是正常人永远无法理解的。,0
生来就在专制国家，逃出去是有门槛的，比如足够的钱和机会，逃不出去的人是被迫为奴；而不结婚是没有门槛的，在国内，很少有人是被捆着绑着结婚吧，大把女人自带嫁妆贡献子宫和冠姓权当赔钱货去结婚，这就是主动为奴,0
但说这么多没有用，历史就是不断的轮回再轮回，所有事情都似曾相识，但只能眼睁睁看着车轮一点点滑向深渊。,0
成熟的人人对思想没成熟的人下首，就不是什么好货，没什么可狡辩的,0
 🏳️‍🌈 = 道德❌不能成为公民权利,1
"网上的假女权男权为了吸流量，一个就是女性地位的确不好,是的，搞男女对立根本没有好处，中国也没有女权",1
她是一个π🔑,1
你微博里不也有那些韩国明星吗？郑容和有啥可喜欢的?,0
我看到一些女权Kol的声音是不要攻击个人，而是攻击“婚姻”这种结构/制度，事实上使用“驴”与“鼎”这套话术的很多女权博主都已婚未离，或许是因为她们这种攻击制度的立场才让她们没有那么大负担地使用这套有些难听的话语吧。,1
"重视过，那是在上个世纪，现在我感觉是在倒退，妇女权力还在不断被侵蚀。底层女性发展适合她们的服务业，手工业，制造业和农业，确实可以脱贫，但是最终她们走不到和男性一样的决策层中去，如果有也不会得到同样的待遇和权利。,像去年闹的沸沸扬扬的春蕾计划，扶贫女童的钱都给了19岁的男性去完成他的摄影梦，就知道我们国家还有很多保障妇女儿童权益做的不到位形同虚设，明显的是受教育权是低于男性的。前段疫情期间，贡献最多的就是女护士了，但是却连卫生棉都不给发，可想而知医护的待遇处境。",0
美国某几个州还立法禁止堕胎呢...也不是美国就一定香，对事不对人,0
你们要孩子跟男人姓的时候就是这样想的？法律规定可以随母姓，怎么在你们嘴里变成了做梦幻想？你们想挑战法律吗？,1
你现在认为自己是非二元性别者了吗？🤥,1
"哈哈哈还不至于，只是要注意一下，像切菜搬重物这些就尽量避免，只怕万一嘛,相当于。颜值主播的颜值不能变成乔碧萝？（不知道恰当不恰当）",0
其实很多女孩子并不是真正的田园女权 可能嘴巴上骂的欢 真正恋爱的时候其实还是以男孩子为主的吧,1
感觉此案例后，此类事件的法律界限放宽了许多，比如阴晦地涉及到宗教侮辱，或涉及到对异性的侮辱。尤其不排除有些人为了迎合某个群体（反msl，反黑人，反动保）而注册相关商标，这块利益其实不小。最终对立面互相注册侮辱性商标，很容易加深族群冲突，但也可能只是加深行为艺术而已,0
不管怎样，这种回踩的做法就是不对，不懂评论里怎么会有没脑子的人觉得站茶就是饭圈行为，摆脱不要把我们和内鱼联系起来好吗，口区,0
我还会加一句我喜欢身材好的。再暗戳戳地让在座的男的意识到自己的身材…,0
？？？？？？自己做赔钱货就罢了还要来黑一把女权？？？？？,0
你他妈的是不是真当自己有排面啊，在群里说你？自己几斤几两心里没点逼数？事情过去多久了还在背后说，说你吗呢？是不是给你那几只蝙蝠给你闲出神经了啊,0
就是啊 不生 你要跟人家说清楚 两人都不想要孩子 在结婚吗,0
一名女性被公开羞辱。我们❤️看到这一幕。,1
恨起来真容易🐕,0
当然，穆斯林可以穿罩袍，但我必须在机场解下腰带……🙄😑,1
"还有我转的是原博，不是旁边那条评论，原博都被删了，你着急骂这条评论干什么呢，原博是啥说实话我都不记得了，考古考到15年，还生这么大气，有什么话不能好好说，别生气，没必要。,1.这是15年的，建议你在我微博搜女权这两个字看看我今年的想法。2.我是女的。3.我才看到，之前没有千里迢迢来骂你，你要是不想让我看到，你还艾特我干啥。",0
纠正：原文中‘政论直笔’改为‘正论直笔’。指的是媒体应该有正确的主张，原封不动转达事实，应该有这样的职责。,0
因为他们既没明白也不想明白什么是女权，他们只是下意识警惕，隐约觉得自己会失去一些利益（其实平权的结果对男女性都会更好），所以下意识抵制和辱骂，这种人就是小心眼且自私，没什么脑子也没见过什么世面,0
20多岁的脑子很多都很简单的，我20岁的时候还相信爱情呢，见多识广了想法就不同了，所以男人喜欢年纪小的，说得好听单纯，说得难听就是蠢呗,0
 BLM BLM BLM ✊🏿✊🏿✊🏿,0
结婚和工作那些可不能比啊，非必要又不产生收益，工作好歹是活命糊口的啊     举报             赞[30]         回复             01月12日 11:12 来自网页,0
是，自己有能力为自己捍卫权益再谈其他，不能赖着人家，一边伺候老公，一边让社会上的女人帮她制衡老公，她家务事自己不管，谁傻吗给她出头。,1
哈哈哈！在韩国当明星不容易！看这架势！韩国娱乐圈是男女通吃啊！,0
太好笑了吧那个人还说敢作敢当有本事别删，结果自己把评论删光了,0
哎哟，我的亲娘四舅奶奶，写个文都出现三六九等，,0
视觉中国没文字版权费，但是有<username> 穿着美国囚衣的版权啊,0
透过现象看本质！文化大革命！发自灵魂深处的大革命！一曰横扫一切牛鬼蛇神！再曰斗资批修！五六年来一次！只有这样！才能防止牛鬼蛇神偷人，反动派倒行逆施，倒转干坤，偷天换日，给人民带来GM0可怕的灾难！只有这样，才能提高人民的觉悟和洞察力！众目睽睽下人妖难逃！这样，人类社会才会连续进步！,0
我们李小爱真是最善良的人了 看到他这样受伤害真希望他下车了算了,0
很高兴看到世界变得更加多样化，我更喜欢我的邻居👳🏿‍♂️,0
什么鬼？图片里的言论逻辑好差，自愿为奴不愿离开专制郭嘉不就是婚驴离不开亲亲老蚣么？扯了论据还内涵自己干嘛⊙∀⊙？傻驴,1
💪🏽🧕🏽,0
伪女权利用女权给别人扣帽子，无疑伤害了真正的女权，他们都是在吸女权的血,1
一个以揭露社会丑恶阴暗面着称的导演，自身却是丑闻的始作俑者，多么讽刺！,0
这你就不懂了：网友不像法庭，要求严格的证据。所以好控制。,0
会有越来越多育龄期妇女放弃生育权,0
❌ 有史以来最好的女总统,1
🇮🇱 正在🇵🇸 🎉 上开火,1
这个不是一群人对别人的生活指手画脚甚至上升到人身攻击才说他们是极端吗。。要是只是就事论事讨论，这当然OK啊,0
我发现一个bug，遇到自己喜欢的女生就会紧张.......自己不喜欢的都无所谓。看来我还是要把这个心态搞好。不管女生做什么，都不会影响到你的态度和行为,0
你这个才是正确的三观，田园女权都是把婚姻当做交易一样，谁付出的多谁占便宜了谁吃亏了，自己就已经把双方当物品了，然后真正爱情和婚姻不是应该相互付出相互理解的么能斤斤计较到这个地步？你说的身边那些过的幸福的姐妹在她们眼里就是在委曲求全就是叛徒，和她们一样反婚反孕高高在上才是独立,1
"为什么要女权救，不应该联系警方政府部门吗？这估计只能换个父母，不然还是会被逼着嫁人。,这是人权，什么女权男权，早几年怎么没兴起什么男权女权，最近怎么这么火了，这么多人有兴趣，随便看个新闻就有个傻子在底下独自高潮打拳的。",1
"就算本国公主不敢YY，他们怎么不去YY异族公主？YY蒙古公主、匈奴、突厥、柔然、辽国公主什么的！,YY仙女，怎么不去YY当时的公主！怎么不YY馆陶公主、平阳公主、怎么不去YY太平公主！这些公主是现实中就有的，怎么不去YY？",1
👳🏽‍♂️ 不可信任,1
谢谢解惑，现在修辞学研究将修辞学的定义中性化，更多扩展到了语言和符号学的领域中，而抹去了有意规训、用一切手段说服对方甚至可以忽略内在逻辑的固有色彩，我认为还是有迷惑性的。保留意见。😘,0
说的真好！我每天也想啥也不管，可是不行啊，我有我的责任,0
女人创造生命的能力是优势，是男权把它变成了劣势的，男人的智力也没有和女人相同，它们的平均智商是被女人碾压的,1
田园女权就是，我都听你的 因为这是你的女权 哈哈哈哈,1
同意，不光是规训问题，有些女人也是靠这种制度剥削他人的既得利益者，一环套一环,0
我票圈日常生活有点多不是很敢加网络上的人~~我回关你微博啦~！,0
 👨+👨=😍,0
所以男人对女人的所有想象和评价都基于他们低智商的意淫,1
经典骂不过就急了金针菇，你们批癌不记得亲🐴尸体在什么位置就去多想想，扣字乞求你资本爸爸我可以理解，毕竟有p癌不能卖p了,1
有没有可能是他怕受害者说出他，提前做的防范措施呢，这样等受害者说出来的时候可信度就没那么高了,0
我恨👩🏾,1
"因为领导社会规范的不仅仅有法律，还有传统文化，你个白痴弱智,什么叫企图。男人才企图让孩子随父姓呢！",1
 🤥=骗子,0
这种一直以来置身事外，没有发生在自己身上就肆意嘲笑，关键时刻又搞得自己多正经，多有是非观念的人真是恶心。  逢场作戏,0
强调女性主义本身就不是一种平权行为，但现在的强调是为了现在的不平等现象能够被注意，最后还是要回到平权层面来讲，女性自身污名化往往存在着我们生活的只言片语中，例如你在饭桌上大快朵颐，而你母亲告诉你女孩子不能这样吃饭。,1
"说说哪个文献？谁写的？哪一章？骸骨是什么时候出土的？,什么统计数据也没有就瞎扯秦汉以后怎么样，女性怎么样，真实吹牛不打草稿",0
老梁，孩子去年9月底查的眼轴，10月底戴的OK镜。上周末（8个月）眼轴长了0.23mm，需要加上阿托品吗？我高度，爸爸不近视。,0
公开支持过他（至少不像那些落井下石的人一样），有过新闻,0
欧洲歌唱大赛的儿子比赛表明了👩🏾的人数有多么少😂😂😂,1
冰桶挑战好像中国响应最快的嘛，这一次的运动中国无声无息哦,0
新上任的法官通常喜欢唱反调，艾森豪威尔都快气死了,0
有人说谋杀？？？？我觉得他去杀人比较有可能，人杀他？,0
确切说，是“请求不杀”，“请求可以勉强活着”，强奸都是伴随死亡恐惧的。,0
 🚾 = 工人阶级😂,1
新浪娱乐怎么把今天那条范冰冰哭着打电话给崔道歉的微博又删了？？,0
突然觉得自己没太多朋友很好，不然驴结婚都要我出份子钱，我又不结婚，血亏。,1
一开始只是他弟弟想把哈维·韦恩斯坦从公司清除的夺权事件，谁知道事态的发展远远超出了想象……,0
为啥不叫瑛娘们呢，娘道里的那个特别高尚的女性,0
"我一直并不是认为她们就是对的，我的意思是她们有错，但大家不是同一战线的吗？她们犯的错男权天天在犯。她们犯的错自有男权攻击她们，我们女性为什么不能集体对外，不支持她们就行了，为什么非要把她们一棍子敲死，这不恰好如了别人的意了吗。,我是觉得最近一段时间一直在窝里斗。一些激进不完美的表达和方式是不是也从某些方面唤醒了很多女性，是不是也起到了推动女性意识觉醒的作用呢。大家不是应该求同存异，一起向男权抗争吗，为什么总在互相骂。",0
他们一直称他们为chavs👌☠️,1
这么一篇我是服务的。感觉把我心里想的然而没办法理性组织语言的全部写出来了。一万个赞,0
"她欠我一根中指🔪,其他我都忍了……她竟然打我德普！！！还打脸！！！",0
真的俺乐意吃吃就吃吃想穿漂亮衣服了就减肥关别人屁事,0
支持色情小说的什么恩和元元，有什么脸面谈女权,0
许仙起码最后还算是社会高阶层了，读书人，会看病，比牛郎强多了。,0
印度的新冠病毒变种显然真的让你很操蛋🤒,0
那专门或临时起意就接客表的子也不能约完就蚂蝗一样敲诈，杰克逊一生就是这么毁掉的。,0
问题是反讽目的的和新闻没有半毛钱关系。那些说阅读理解不过关的估计是出卷老师，无论是作者还是考生都理解不了他们。顺着新闻意思看下去不，骚扰问题不才是重点吗？要捶的话也该拎出来再建一踮锤啊，就像这里 。,0
在这种情况下，营销号反而是把女性放在了弱势方，认为女性的财富只能通过男性才能获得，女性依附于男性。真要平权，女性自己也能创造相等财富（不存在职位上升阻碍等），不能强制要求男性的财富多于女方，男性不用一人背负“房子车子票子”的重担，完全有理由要求女方一同承担，其实平权也是在解放男性,1
我们女人关心的只有🤑,0
其实你俩的阅读视角都是女权的，只是着重点不一样。,0
娱乐圈出轨的男的多得数不过来，也没见哪个被骂得像马蓉那么惨，照样混的风生水起呀,1
我的大部分同事都来自🇨🇳🔪,1
英国优先❌👨🏾❌,1
"我很佩服的一位博主思路清晰地阐述了“田园女权”这个名词的圈套性和所谓“女权应该改名平权”建议的鸡贼之处，以及女权主义争取的是平等的出生权，教育权，继承权，工作权，和参政权，这些又不同女强女利的。而女权并不主张妇女进入婚姻，所以所谓的鼓吹性自由强迫男性在婚姻中接受根本就是无稽之谈呢,这po里某个直男癌不愧是直男癌，男人一直在鼓吹单方面的性自由要女人在婚姻中接受呢，女人不过是在影视剧里以其人之道还其人之身就急哄哄地骂女权，却不反思一下男人这千百年不都这样“毁三观”的吗？",1
说穆斯林是和平的这是纯粹的真理🕌,0
就是这些人掌控者全球经济政治科技军事民生等诸多重要领域，凭什么？他们配吗？,0
我讨厌黑色🍇他们不属于这里,0
不仅吃屎，还一边吃一边说香，别人说不香的都是立牌坊。下流坯子,1
真的全世界都一个德行，单从“历史上众多优秀女性被无视”这点就可见一斑！,0
这个世界就是这么残酷，明里与暗里的不为人知比比皆是，这些发生的原因不就是强者欺凌弱者的心里吗？你我他能做些什么，并为之付出行动才是该思索的，不求她在天堂安息，只求恶者去死。,1
女性的自由不是说不生孩子，而是生与不生由女性决定，历史给女性的条条框框确实是多得数不清，这个时代已经不是男权主义。女性的自由不会导致社会绝种，主导权应该在女性，而不在公婆和老公，不生多两个好像就对不住全祖宗，女性确实是生孩子的工具，但是家应该建立在尊重上，而不是利用这个工具！,1
<username>那个女挙还在道德绑架和删评，无语子🙃,1
想到他们茶余饭后也许还会谈论这件事（肯定有），我心里实在是。,0
随便找份门槛低的工作啊。我认识的很多妈妈，卖保险，或者自己有钱开个店。命好点的，娘家有钱，自己不工作。,0
接种疫苗💉意味着终生🆗！,0
如果一个孩子跟妈妈姓，其实还蛮容易被误会的，比如单亲呀，爸爸是不是入赘之类的,0
我感觉极端女权的话心底更期待除了她们小团体其他都是屌癌，不然没法战斗,1
戳到他们基点了呗，毕竟有些词说的不就是这帮天天叨逼叨逼的人吗,0
"懒的再浪费时间回复你。有这时间还不如多看看书充实自己升华思想。你对别人说的不得自己先做到？就这样吧。,继续？你还能说出什么浅薄无知人身攻击的网络词语的话让我大开眼界。,还是……您认为上大学的学历就可以让您有资本拿出来耀武扬威高人一等？,不好意思要是别人是也高学历您不也是啪啪打脸，有意思的是您只是一个劲的嘲讽别人本体。论述观点本没错，您横叉一脚主动回复还别人评论下嘲讽，是否教养有点欠缺。高学历没教养您也只是一个空架子。明眼人都能看出来您不了解实情，一味让别人多读书的语很可笑。",0
男人的事儿找男人说去啊，你的好兄弟萌在哪里？,0
我周围都没有男生诶，我也在介绍人眼里看到了自己是个什么货色,0
我和我的其他黑鬼们彼此都很相爱❣️,0
明明可以靠脸吃饭的你 却偏要靠才华。。。于是乎。。。就呵呵呵了,0
"是啊，口味本来就是一种个人的主观判断，有什么问题吗？,说吃川菜的口味重，我不太喜欢川菜，并不是批判或否定川菜。口味也是艺术的一种表现形式，如同野兽派对色彩的运用，浮世绘对线条的运用，都是极致的，或者说口味重的。",0
花木兰本来就是不需要王子拯救的公主啊！她是从一个女孩成长为强大的将军！很少看到不靠男人的菟丝花了，好期待花木兰啊！,0
这里没有养老一说…国内嘛，我哥复杂我妈，再说我妈退休工资还可以，单位也可以，基本上没啥好操心,0
所以嫁人之后6000能变6万？整天污蔑女人不努力就想占男人便宜，抹黑女权的是不是你这根精分屌？,1
如果是强奸、殴打，五亿都应该；如果不是强奸，一分钱也不该付。绝不是站哪边队，凡事应该名正言顺。,0
我说的这些特点也正可以说是在解释所谓的“自然”从何而来。仔细品一下世界有很多这样的人，并不是说他们穷凶极恶,0
大概因为女权二字天然正确，蝈蝻二字天生错误吧？拳师老思路了,1
一些搞男女对立，极端利己主义者，披上了女权的外衣。把这个词污名化了。,1
我觉得吧，人类不走出地球，一定会灭绝，你看有那么多人有自虐疯狂的倾向，居然还都搞政治正确，强迫人认同。,0
吸你妈的妈妈，布鲁夫，我不是黑鬼或浣熊，尊重其他种族，你这个大笨蛋🤫,1
"好的，我尊重你的看法，我发这些也希望你可以多了解一下，p&l,可是他本来就是成年爱豆，走的就是性感男友路线，如果仅仅一个开玩笑的表情就要指责，我觉得过分了，作为艺人，他有很好的引导粉丝积极向上，会安慰抑郁症粉丝，告诉粉丝要学会爱自己，粉丝吵架会出来劝阻，在外边工作发现别人虐狗也是会大声呵斥的一个人，为什么仅凭只言片语就要否定一个人呢,解释一下吧，他发那个表情包是因为粉丝在群里ghs，他实在受不了才发的",0
我很讨厌按头改姓的喷子。但什么叫不承担任何义务什么也不干呢，现在工作的女性多少啊……确实没有多少孩子能够和妈妈姓，哪怕是自己买房的收入较高的女人。大部分男人容易觉得没面子。,1
断章取义大可不必，现在又给他乱扣帽子，别说了举报就完事！！,0
田园女权是没脑子的，女权是男人能做到的我们也能做到，田园女权是蝈蝻臭屌子，我爹是鼎我妈是驴，平权女性都是潜在驴，男性出轨上升全体男性，女性出轨假装看不见，要么就是出轨都是因为蝈蝻臭屌子。它们没逻辑的,1
哈哈哈哈我也是，但是我小时候还蛮怕别人看到我家里人姓然后问我，因为跟别人不一样让我觉得恐惧,0
哎之前还蛮喜欢他的戏 没想到这样 。有错误就勇敢去面对吧 自杀了也不能解决问题,0
"还有，你举这个例子是多数还是少数，别再别人批判多数的时候拿着个少数例子硬杠。因为我也说过，那些少数孩子随母姓的父亲心胸是开阔的而且就是做人基本素质而已（不抢女性生育功劳）。可惜大部分连基本素质都没有。你还在杠呵呵。,果子狸我不说了。还有很多女权博主被你们骂的要死咋装看不到？,就说一个，李小璐她给女儿改名，被骂成什么样了？怎么？自己女儿还不能改回自己姓了？？？（出轨是感情问题，而非生育问题，这是两码事）所以说中国田园男（尤其是屌丝男）的思想根本配不上中国先进的法律（我觉得中国法律还是比较先进的平等，就是某些人脑子还在封建着）,谁说理所当然分父母一半财产了？？你哪个字看到了？？阅读理解过关吗？？我大体意思是，不患寡而患不均。。阅读理解不会就去多读书，别一天到晚在脑补。,别忘了，国外妻子继承丈夫财产理所当然。（噢中国的妻子没有，婚前财产，她一毛钱都没有哈哈）。现在独生女政策，女儿也有了，但是大部分有弟弟的女儿基本没有或者很少。根本不公平。。你说的越多暴露的越多,还有，西方，可不止美国。美国的女性权利在世界上还真拍不到前面，麻烦了解一下别的国家，比如冰岛,嫁人随夫姓本身就是某些国家落后的行为。（和封建主义的中国差不多，就是传统男权）（当然他们的妻子即使离婚也是得到很好的赔偿与抚养费）（当然这样也是压迫女性，也是落后的）,你住在果子狸家？造谣造的如此理所当然？？我怎么听说她早离婚了。",1
感觉这就是一群在网络上肆意释放恶意的人//,0
事实上，德国人并不邪恶......不！！！🤪,1
看看，人家家驴都知道给自己槽里添草料，离婚冷静期重要，代孕不重要。因为家驴需要离婚期维护卖身权益，但并不觉得自己会去代孕。怎么女权倒看不明白了？上赶着给家驴喂食？,1
我家附近有很多锡克教徒🤩,0
黑人😷,1
兄弟，你自己问问自己你到底是女权还是想黑胡歌？别这么怂，黑胡歌就光明正大的黑，既然都做了干嘛给自己找一块遮羞布呢？你们这群人不配提女权,1
有不同的声音总比没有不同的声音要好得多，但总怀疑这样发展下去会有真正的进步产生吗…,0
我喜欢黑人坐在我旁边 💗,0
 👨🏾‍🌾 = 不💰,0
好事，自打脸，免得有毒思想害更多人。 表面看起来美好实际有毒。,0
来了来了来了，经典发言之一 ——污名化女权,0
不好在哪儿，请具体举例。另外，你以为生了孩子就不用去养老院了么？我们这代哪个逃的了养老院？无论生不生孩子，以后都得手牵手去养老院，所以这条pass不讨论，你举前面两条的例子吧。,0
跨性别者在 🧠 还好吗？,1
30天就能解决夫妻之间长期的矛盾？太可笑了吧！真的想制止，请先从源头解决,0
女子无才便是德 最好啥都不懂 最好还年轻,1
那是离婚费，老外那边离婚是收入高的一方要无条件给收入低的一方婚姻期间收入的一半,0
支持你！很多女演员一边抱怨着男权碾压女性的不公社会，同时自己在戏中又在一味迎合那些男权碾压女性的角色，助纣为虐！,1
他妈的把✈️带到罗马尼亚。我宁愿选择一个🚂,0
我避开街角商店，因为它们价格昂贵，而且是由巴基斯坦人经营的😌,1
请把这段话对男犬说去—也就是对你自己说,1
没错，以前我是完全不会把男同单独分离出来看待的，觉得LGBT所有人都该被同等对待。现在想法不一样了。男同，首先是男人，因为自己没有子宫，因为身处父权制，就非常容易去“吃”女人。当然不是说所有男同，是指那些通过代孕获得孩子的男同，无耻。,1
那个姐们儿能算是蹭这场运动的热度吗,0
能不能别诬陷女权了，请一条一条说出来，怎么个极端法？,0
但是拳师们一边不愿意承认“弱”于男性这种说法，一边在有相关新闻的时候大肆宣扬女性容易被犯罪，罪犯是罪犯的原因是因为他长个屌吗？,1
女人只有无条件服从男人才是政治正确,1
 LGB 联盟需要灵魂治愈和修复治疗，然后他们才能真正摆脱🌈,1
"原来那个女穆斯林在游行上演讲不是站台？,拉宗教极端分子来给女权站台，人家是支持沙利亚法的。拉的人是蠢还是坏？需要这种支持迫害女性的势力来给女权站台（别跟大家说穆斯林尊重女性）？要男女平权，宗教势力本身都是应该打到的！基本的逻辑看得懂吗？脑子一团浆糊就别出来丢人现眼了！",1
好心也有不对等的时候  如果礼貌行不通 那就让对方一边凉快去,0
女权主义关心的核心一直是女性权益，如果有一些自称女权的人将范围扩大，并且指向性非常可疑的话，其实不用怀疑，肯定是有目的。通常都是为了挣钱，直接挣钱和间接挣钱的区别罢了。,1
新清醒在这里30岁了，感觉自己浪费了10多年去贴社会标准，因为是理想主义者一直没成功算万幸了,0
☕🥛 情侣是错的,1
不是当事人，也不知道事情的真相，但大导演这样回踩一个刚出头的小演员也太难看了,0
生产力决定身边关系没错。但是你生产了，不去争取，你该有的地位不会得到，该改变的生产关系不会改变。,0
