comment_text,label
你孩子如果死了老婆跟你离婚了你还能一直欢呼雀跃吗？！卡西去年可是横扫颁奖季拿到影帝是毫无悬念的，跟⌨️侠说了也不懂…🤬,1
他还是那个说拍电影到死的伍迪艾伦啊😭！,0
事实上，在“女权”运动日益高涨的同时，在自己名字前冠夫姓的女人也越来越多。她们似乎认为这比较时髦。这几年收到好些名片都是这类名字。其实旧中国也并没有将夫姓与本姓并列这个做法，而是直接改夫姓。//,1
虽然以前在韩剧🤏黄手帕里扮演的好👨人角色留下了深刻印象，虽然已经离开，但是…fact is fact,1
为什么女厕没有小便池？女性何时才能站起来？气抖冷！🥶,1
不难理解，要拍什么应该提前说好签订合同，不是等到拍摄的时候才懂得要被逼迫被胁迫拍摄合同以外的东西😪,0
我觉得他死了受害者应该也开心吧😍，毕竟法律这样应该不会判死刑,1
纽约时报很有意思，这几个月走在了爆MeToo领袖们的黑料的第一线，不知道是不是出于良心。从纽约时报在大选里的表现看，出于良心来爆料的可能性还真不大🙏。,0
判他无罪也并不能证明他真的无罪，他可是拥有最强的律师团队。而他的女儿多次告过他，为什么输了还是一直不肯罢休？除非真相一直得不到伸张。确实很值得怀疑啊🤨,0
希望以此事件，和前段时间甘肃跳楼女孩事件为契机，能让我们国人对猥亵性侵重视起来，就算定罪不能一时间改变什么，但是公示这些人的照片，在社区公示，让女性警惕起来也行呐！真的，以前觉得👨女一样，现在校园老师猥亵性侵，社会猥亵这种案件数量剧增，我真的不愿生女儿，因为我太爱她，怕被伤害！,0
"柯洁真的是让我想起高中班里第一的那个👨‍🦰，考不好就要撞墙撞地，动不动精神崩溃，当堂摔书撕卷子号啕大哭。满嘴之乎者也，可能这就是天才的世界,是真的没毛病。有些人真的心里没什么尺度。反正就是你开不起玩笑，按头田园女权",1
说得就像你深入过似的，再说最可能被bully的是家里最差的😪,0
其实离婚冷静期跟我没有什么关系啊，我从来就没想过要结婚，但是我要反对它，因为这不是他们对女性剥削的结束，而是开始。有的已婚女性觉得自己过的很幸福家庭很好老公很好，有的单身女性觉得自己不结婚这事儿就跟自己没关系了。不是的，你现在不说话，那么当剥削到你头上的时候，也没有人能再为你说话😅,1
好多新闻杀妻的都是恶婆婆挑唆的喔,1
你让高🧑‍🏫评论这个？他有什么资格让社会变得更加混乱,0
争取生命是没有问题的，但是争取生命的思路是有问题的，这才是批评的对象。争取生命的思路应该是：因为你这是违法犯罪，所以你应该放我走，而不是：因为我是👩‍🦰，所以你应该放我走。,0
"如果收了钱你这样说，去带坏微博上得孩子，你良心不会痛吗,你是心态炸裂还是有人给你钱啊，为什么每天微博和评论戾气都如此重呀。能说说吗，做个小调研,我没有骂过啊，你看你一直在骂我，我跟你心平气和的讲道理，就事儿论事儿啊，我周围一起经常骑摩托跑山的女孩开车开的也很好啊，这个就是个人天赋问题，不是👨女问题呀,你看看兄弟，你这就是搞👨女对立，你这样是不对的，微博孩子居多，不要带坏孩子们的思想，没有绝对的事儿，请不要以偏概全，不要👨女对立，微博已经乌烟瘴气了，不要在煽动不良情绪了，🥲",0
"需要这种算法养的颜值得从霍建华到严屹宽吧？有卖点才值得,找对象又不是养儿子，需要女朋友这么富养的巨婴确定能活着长大成人吗🙏",0
既然无法改变社会，那我更愿意用武力武装自己，而不是用衣服来保护自己。穿漂亮的衣服，画好看的妆，打该揍的人，凭什么因为这来压抑女生的天性！🤨,0
👨女平权追求的是真正的平等。👨人可以休产假安心陪伴妻儿，女人可以获得应有的工作和升职机会。追求的是👨人不会因为做煮夫用保养品被说娘****，女人独立自主也不会被说嫁不出去女汉子……这么好理解，还有人不懂,0
有人说韩国的女权太难，其实哪里的女权都难，有些想法早已经根深蒂固，然后生理的原因也限制了女性，有人说女性在家庭中地位很高，事实上主要有性别之分女性总是会被照顾谦让的那个，但是当不被特殊照顾平等对待，女性又会反过来控诉对方自己是女生需要被照顾。这个问题要解决并不简单。,1
正是因为女性议题受到的关注还不够 大家才会认为这个议题特殊 只有哪一天所有关于女性权益和价值的观念都不再被区别对待或故意抬高 女性才可能实现真正独立和自由,0
我感觉是整个社会氛围的问题，一部分女性被教化了，我都搞不懂哪里来的对同性这么大的恶意🤢,1
女权运动难以出现真正的“朋友👯”，因为根本上的“共同利益”无一不是出自女性的血肉,1
别草啥独立女性温和女⭕️的人设了 承认吧你就是女性权利对面的那一波🤮,1
"哦，对了，伪女权斗士觉得她们在网上喷脏造谣黑人是反家暴，反家暴人士真是冤死了，平白被泼了好大一盆污水,其实胡歌的微博本来是一个很好的宣传家暴入刑的机会，由于他的巨大影响力，更多的人关注到了蒋劲夫因为家暴被抓的新闻，这对于那些潜在的家暴者来说有一种潜移默化的威慑作用。日后他／她们在想挥起拳头时，应该会因为随之而来的法律责任而有所顾忌。能把未发生的家暴扼杀在摇篮里，善莫大焉!,对了，建议伪女权斗士去看看真女权斗士李银河老师对于胡歌微博的解读，别整天秀你们那可怜的理解力了🤢",1
哇，明白人啊。所谓的👩权婊其实心理还是👨权为中心，把自己摆在附属品的位置争夺物质，以为要的越多，才是真正的👩权。其实真正的👩权是独立自尊自爱,1
不要给女权扣帽子，什么田园女权的帽子简直就是侮辱后面女权两个字，贪人便宜就是贪人便宜，不要脸就是不要脸，恬不知耻就是恬不知耻，干嘛还分成女权里面负面的一类，它本就不该沾上权利这一边，这是对“权利”二字的玷污。,0
他和前妻收养了他的现任老婆！他为了这个养女抛妻弃子！知道韦恩斯坦这一波怎么起头的？就是伍迪的亲生儿子成为很有名的记者花了几年时间调查才干倒韦恩斯坦的！而问为什么干记者，就想有一天凭自己的能力把事实公布于众干倒这个抛妻弃子乱伦的父亲！当然他父亲还性侵了另外一个养女！☝️,0
骂田园女权＝骂女权＝讨厌女性=女性对立=男拳代表😘,1
"虽然很多情况女方处于弱势，但也不能否定👨方是受害者的情况。如果艾梅伯希尔德是撒谎的话，那么她所做的一切都是对真正受害者，特别是女性受害者和维权运动的一次沉重打击。我不觉得楼下那些一上来就说人脑残，然后希望人以后遇到家暴，接着把人拉黑的人是真心对女性尊重。,疑罪从有，呵，好在你不是法官。当初离婚案就没有宣判家暴，不然女方不只700w。按照你的说法，你第一个要骂的应该是他前妻 艾梅伯希尔德，她是确确实实被控告家暴，上了法庭，留了案底的人，她这种人就不应该跑出来伸张正义",0
"不好意思我才回家看到消息。“接受”的意思是？我说的关于“田园女权”的那句话还有举的学会让男生付款的例子就是您那个意思？我是觉得我认识的女性主义者女生中大部分都是坚持机会平等，性别平等，而不是压迫的。相反，压迫是女性主义兴起的原因呀。,您这个类比似乎有点不成立。类比是要站在两者本质属性相似或相同的基础上的，在我的理解中，女性主义的诉求并不是损人不利己的抽烟行为。我觉得归根到底是我们俩对女性主义的理解不一样，也许您可以把一部分口吐芬芳（和一部分到女权主义者一样）的人和基于现实，理论和历史在严肃发出诉求的人区别开😅。",1
如果是养Jensen美人，我相信老梁会努力让他玩车玩表。如果你需要买包买房才有美👩愿意跟你，那估计你要反思一下自己的脸身和情商。,1
男人拿房子彩礼买女人子宫和冠姓权，当女人要的多了，就是哄抬B价，她们所谓的好女人就是，带着房子，车子，票子，自己爹妈，家里财产，子宫，冠姓权，甚至生命权来倒贴我，这才是新一代的独立女性。哈哈哈，但是呢，也不怪他们说，毕竟现在大部分女的就是卖自己的子宫和冠姓权的。,1
我的天有些评论是根本没认真看博主发的内容吗…反讽啊兄弟们怎么还上升到性别歧视上了…,1
？不会类比不要类比，女⭕️运动对抗的是“👨权社****”、“性别政治”，不是对抗性别。你准备消灭奴隶主一样消灭👨性那就当我没说。,0
当我们在探讨人性的不同角度的时候，最好不要把他们混为一谈。比如有👨‍❤️‍👨骗婚，但这个和恐同不是一个问题，或者说不是一个角度。把这些问题混在一起之后就只能以斗争思维看待人与人的关系。而没有办法看到人性的复杂性。,0
然后捧婚法律师仇婚女👺家庭主妇，折腾半天把女性这个根本给丢了。,1
"那男性带娃做家务，生娃跟女方姓？你看可以？那如果田园男权说这样男性是驴呢？,另外，个别男性的丑陋不是你嘴臭恶毒的理由,你们这种人总喜欢谈什么所谓的冠名权，称呼女性为驴，什么生殖工具，这些恶毒的称呼我从来没听过也没见过身边男性说过，物化女性的也是你们这种人。所谓的为女性争取权利的也是你们这种人。王八拳打快了逻辑都自相矛盾的。,就拿papi酱来说，你们这种人凭什么辱骂别人？别人夫妻恩爱，选择了自己喜欢的生活就在你们嘴里成驴了？尊重人都不会还妄谈争取女性权利？你们也配称女权？真正的女权者是为男女平权而努力，在合法和不违背道德的情况下尊重男性也尊重女性的选择而不是抨击辱骂女性。,真独立思想，就是每个人有自己选择的权利，凭什么我喜欢的生活在你这里就要被人骂做是驴？我选择的东西你凭什么看不起我？不违法不违背道德的情况下你凭什么？,极端女权可不是真女权🤮",1
要是这么理解也不是不行。那编剧把所有👨性角色都写得又讨厌又可恨，每个正常谈恋爱的小姑娘找的👨人不是蠢就是坏，是劝👩人都仇👨吗,1
我可能就是看到那个才反婚的，我之前一直觉得结不结婚是个人选择。看明白之后，理解了婚姻是👨权社会的根基，然后没几天就炸了,1
"这个案件被好多国家影视剧改编过，还有MJ娈童案，当时舆论偏向MJ的确猥亵当事人，好多影视剧明里暗里都影射mj娈童，当年受不了压力MJ庭外和解，对方不再控告，其实如果坚持，法院会判证据不足，但是舆论时间越长，对MJ越不利，但是最后那个当事人成年后终于说出事实，MJ并未侵犯或是猥亵过他,这个是事实，但是冤案也不少，最后不得已庭外和解，或是最后半定罪…美帝这事儿不少，曾经有个老师因为给一个女生不及格，女生就勾引老师，老师拒绝后把自己衣服撕烂抓破，然后抓破老师脸还是哪儿，最后控告老师强奸，虽然最后证据不足，但当时舆论一边倒骂那个老师，最后老师因为被贴恋童癖标签自杀了",0
我觉得女权在一定程度上就是“平权”，当时也对女权要不要叫“女权”产生过争议（因为觉得叫“女权”听起来很aggressive），但我现在就⬇️,1
不再演戏那你吃啥？靠metoo的基金养活吗？这就偏离初衷了吧，metoo不是整风运动吗？怎么变成了抵制运动？😔,0
我妈至少占了两条，她一边厌恶自己的人生一边安排我的人生安排成她那个样子，甚至还对我说要我结婚就是想让我吃点苦，她觉得我过得太舒服了。可是我明明过得比同龄人都要辛苦很多啊！,1
“社会是社会，男权是父权，社会不等于男权。”我看到这句话的时候，就知道反婚女权的懦弱本质了。这就是男权的社会，男权的世界，全世界98%的财富掌握男性手中，这就是铁证。所以我对你们所有的人身攻击不屑一顾，你们这些不敢承认事实的自欺欺人女权，只是想在男权下苟且偷生罢了🤢。,1
那你好好出去分泌你的激素，记住必要时好好憋住，我怕你的激素把你女患者的雅震碎🤮,1
我就喜欢不取悦讨好👨性审美的小糊糊，主要是她单单做自己就很优秀，而且她也不稀罕当🏺。,0
你长得帅就叫霸道总裁撩妻记，你长的丑就是办公职场性骚扰。,1
一切的前提还是如果法律真的有用。毕竟几乎所有的报警都是不了了之，就算有证据也被权力截断了。不管怎么说舆论也只是一群绝望的人最后的方式了吧，现在说出来就算是报复心理也是合情合理的，但如果放弃机会继续沉默以后多半是没有这样的机会了，而受害者只能一辈子😖。,0
可不，硬说玩梗，还觉得不理解梗的👩的是母狗罢了，我也是真的不理解。,1
希望若干年后我可以为这个纪录片提供素材。另外给忧虑不婚晚年生活的姐妹提个新思路:从现在开始调整社交圈，如果生活里没有不婚朋友，可尝试把线上认识的不婚女⭕️姐妹发展成现实好友，我个人是现实女性朋友都陆续结婚了，等她们生娃后能一起玩的时间的机会就更少了 ，所以开始勾搭同城不婚姐妹了,0
哈哈哈哈哈哈，快了快了还有10个月就回来咯🌸🌹🌺🌻💐,0
说句不中听的，这个世界本来就没有平权一说，👨人和👨人也是不平等的,1
那么请问，上面哪一项你觉得可以代替上去？😊😊ikon的爱过宝？最期待回归的防弹少年团？最惊喜回归的hot？最佳黑马shawn？最佳女solo？最佳新人女团？,0
难道不应该因为男人吃蝙蝠而掀起厌男潮吗？男人一直都在毁灭世界🤬。,1
只要不是免费🐔免费子宫都是女拳啦😆,1
说明那些高层👨心虚，害怕牵扯出更多的人。恐怕私底下自己也没少做过骚扰强奸之事吧,1
田园女权真多现在成男的不结婚👰保平安了,1
而且很喜欢把女⭕️和平权划上绝对等号，三波女⭕️运动，无数思想流派，可研究的可看的内容浩如烟海，到了我们这女⭕️就必须是平权，女⭕️主义者就必须讲礼貌，表现得体，事业有成。这么多“女⭕️守则”和解放女性的初衷不是南辕北辙吗？🤣,0
那些喷子根本不是真正的👩权啊，👩权哪里会喷鼓励未婚生育的直👨啊,1
哈哈哈同意，田园女权和直男癌并没有本质区别😅。,1
你清楚吗？你不清楚就不要以抱着某微博大V的腿来跟我秀优越。说了半天，到底什么时候该定义，什么时候不该定义呢？说你们杠精的意思，就是连抬杠都找不到基本的逻辑点。🤣,0
这也是我这几天微博豆瓣的感受，刚进了柯洁微博，真的，哎，女性何时才能真的被平等对待呀🤬,1
临死之前都在否认自己的的罪行 因为不敢承担责任无法面对大众 抛弃亲人选择自杀 这种人真的不值得同情 罪有应得😒,0
"要求一部分人在发声前“清理门户”是不科学的，首先要有门户，其次不能双标，自己也该清理清理。,那男性也是被强奸犯，家暴者，仇女分子给污名化的呀🙂 她们愿意代表什么，其实不关我们的事。偏颇只是偏颇本身，和名字没有关系。,毕竟人肉他人也确实影响到现实生活了吧🤔但是有行动力去人肉他人的键盘侠已经不是键盘侠了（。,yep，但是很容易就被贴标签，然后上升到整个群体，和更大的群体。,没办法，极端的人说话多，观点能引人注意。网络世界就是各种极端分子pua普通人😅。",1
"只是生，不管养才是失败的人，毕竟生了以后孩子不能往上面阶层浮动，基本无用了，被国家收割,试管婴儿费用极大几乎一套房子的费用，不是普通人家承担的起来",0
不知道，我没想这么多，我感觉就是，女生能上学，能实现自己的梦想，能把握自己的命运，但是却被人当成生育工具，命运由他人决定，这就是压迫😅。,1
朋友👰因为回不了国干脆取消了…机票涨到十几万……,0
“生女孩等于*子*孙，绝户了”：静静围观多出的几千万男性，如何靠自己做到不断子绝孙,1
我真遇到过 我说的也是姓氏 我说这种随便啊 为什么那么纠结然后她就骂我男权  然后我也骂了 你说她田园女👊  结果她什么脏话都说了  我一男的都说不出口的脏话  真的惊呆了,1
一条新闻，一两天内没有出结果或者重大进展，基本就不会有下文了😮‍💨,0
首先我是个女生，但我觉得好多女生真的是在当时是自愿的，后来因为其他原因关系破裂之后就说是强奸🤮。,1
人间的变态已经超出常理道德 在无法理解的事情面前永远不要局限自己 我们除了发声 能做的还有努力有同理心😊,0
伍迪艾伦是被冤枉的，metoo到了现在都没有找到任何直接证据，三十年前由法院指派的福利机构经过调查也没有发现性侵的证据。而且本人也是一直在否认，而且也包括戴安基顿在内若干名好友表示相信他的为人。那群暴徒根本就不关心事实就会愚蠢的转发谩骂。,0
女⭕️的初衷和目的是为了为女性争取更多权利和选择，而不是把所有女性从一条路逼上另一条路🫣,0
在中国，一个👨‍🦰的夸女的臀部漂亮。。99％会觉得这是性骚扰吧。。,1
至于郑秀文和许志安，他俩之间早就是亲情大过爱情，郑秀文曾经抑郁过，重新接纳许，应该也是把他视为人生支柱和伴侣无法割舍。所以虽然彼此牵手就像自己左手牵右手，真要割舍了那也是筋连着筋骨连着骨的！分不开，也没法分开❤️。,0
“女人是被塑造的”这个观念显然也影响到了埃莲娜😮‍💨,0
中国政治未来也是女性的天下，因为挣得太少，年轻公务员都是女的😁,1
你想让你的孩子跟你姓是你的自由，你想让别人的孩子跟别人妈姓就是极端,0
还是👨女不平等。有👨的随女性姓的吗🤔？,0
我了解到的是，在第一篇微博发出来之后，就有许多的人指明性别歧视，我个人的观点是，性别的差异是客观存在的，喜欢键盘的男生一定更多，喜欢化妆品的女生也一定更多，作为抽奖投其所好是没有问题的，在事出之后的回复上，作为官博自然有所失格，但是从道理上讲是没有问题的,1
"韩国女权确实建党了，你不知道吗？,屌子语录：你们都是伪女权。谁是真女权我说了算。,屌子语录：女人生孩子跟男人姓=男女平等。,原来不打女人就等于照顾和关爱了，真珍贵啊,中国家暴率30%，挨打的都是不正常女性？所以不配得到男人的照顾和关爱？,谁生的孩子跟谁姓=男人低人一等？,屌子的关爱照顾=女人卖命生孩子跟我姓，我说话女人不准反驳。,屌子掉皮现场：谁生的孩子跟谁姓=女人至上。,“女人说话，公的闭嘴”是博主分享的韩国女同胞说的。博主和粉丝都很赞同。别一口一个女同胞，你长子宫了吗就来代表女同胞？,我不嫖不赌不杀人不犯罪，已经是绝世好女人了,女人说话，公的闭嘴，听不懂吗？,我的女同胞在点赞我。这里是女权女孩聊天的地方，有屌子说话的份吗？,不是“跟谁姓都行”，是绝对不能跟男的姓，绝对不能让男的传姓。就这么简单，听懂了吗？,大家的钱都是银行里来的，到我手里就是我的钱，姓传到我这里，就是我的姓。,追溯到源头，姓=女生，女人有姓，男人无姓。所有的姓都是女祖宗的姓。文盲还是闭嘴吧。,不好意思，我们不认为“跟谁姓都一样”，也不认同“创个姓都可以”。女人生，随母姓，这就是唯一的公平正义。不让女人传姓的任何巧妙话术，目的都是剥削女性。,男女互爱=女人生孩子跟男人姓？不好意思，这种互爱，我们没兴趣。,男女平等互爱可以啊，男人要以身作则互相监督，从坚决不让孩子冠父姓做起。女人卖命生的孩子必须随母姓，否则就是男性在剥削女性，谈不上平等互爱。",1
因为代孕这件事情吧，就跟计划生育一样，只要国家想搞，什么同性婚姻合不合法，根本无所谓，想推进就一定能推进，甩锅给同性婚姻实在是莫名其妙。😕,0
我也更喜欢和女孩子一起玩，和👨生一起我觉得难受哈哈好奇怪，打游戏不都说👨生天生比女生打的好吗，我就特别想做一个打的比👨生还要好的女生，不知道算不算，但我不服🫤,0
这是那个说所有👨人都喜欢小姑娘那个吗🤔？,0
"而且你觉得女生的权利能靠自己努力而自动飞回到手里吗,博主是男是女有关系吗？揭发爹味男艺人的是投稿人诶，而且投稿的这些男艺人说的话都爹味满满不是事实吗？异想天开也靠谱一点,啊这？不会吧不会吧？2020年了还有人相信弗洛伊德这个厌女症疯子呐？",1
一码归一码吧，那届奥斯卡可真一点儿都没爆冷。writing is on the wall一直都呼声最高。🤗,0
我艹，这里面的话简直太有道理了啊！支持男同胞们米格道！不要成为婚姻的奴隶！🙄,1
对，已经生了👦的姐妹保护好自己吧,0
当然有权，但为什么非要等到大月份呢？绝大多数州都同意在二十周之前堕胎的。现在右派的极端来自于左派的极端，什么生一半，👩不想要，也可以堕。比较起来，还是不危及母亲健康，不准堕来的有人性。,0
对的女生投稿喜欢👨方再说一下👨方性生活方面的事直接被骂 最近刚取关 真的无知当个性😪,0
同意，大部分人都是普通人，而且，虽然政治不正确，但是女生👩‍🦰年纪大了就是难找对象。,1
黑绿泛滥后果等同于侵华战争！ 女权主义等于伪军走狗🤢,1
"美国女权感觉早就湮灭了，看看他们越来越分散，几乎是烂七八糟的东西顶着女权主义者的招牌在干别的事情，女性权益没有得到任何提升，美国那么多洲都有童婚、禁止堕胎、各种秘之男权宗教崛起造成更多影响，美国女权早就死了,是的，弗其实有很多前科，他根本不是英雄，他是个罪犯。但是罪犯也不该受到这样被跪杀的惩罚，对白男的不满借由着这股不公的力量喷薄而出，但是美国女根本不清楚，就算你争取来黑人的权利，美国女性也根本受不到一点好处，等黑人比女性地位高了..彩色男人联合榨压👩‍🦰",1
本来就不算，但是它们就是觉得只有它们才是真女权，有种众人独醉我独醒的优越感🤢,1
你比我想的要更深更多。我是一个特别容易怀疑自己的人，你坚定了我的观点，谢谢你❤️,0
"果然有一条被pb…我也觉得他现在这样就这样了，以后可能还会被触动被温暖但是没有办法让铁铁成为普世眼中的健康的人。他小时候的事情不说，作为铁铁他就生活在一个普世无法理解的世界里，他所看到的所经历的事情对他造成的影响是不可逆也无法被治愈的。但我还是想要看到有人愿意爱他，不求回报地爱他 评论配图,jj和铁的背景差别太大了，jj有时候给我感觉就是已经懒得去put up a fight这样，当然这也有故事格局的因素，但是铁铁的upbringing就决定了，有时候我感觉他其实就是追求利益最大化，包括一些自我牺牲的行为，他是将一切条件都资本化的感觉，materially burdened it is，做铁真的好累了",0
冠姓权当然重要。“冠”的行为代表一定的实力，“权”这份权力涉及到子女的继承权等。姓才是最不重要的部分。重👨轻女的根源在哪里，是“女性不能做传后人”，可是事实上女性的线粒体可以绝对遗传，女性承担着生育的所有风险，冠母姓是完全合理的事情。参考冰岛，父亲因为孩子随母姓担心和自己不亲🧐,0
中国西欧美国对社会运动形成了群体免疫，后来没有再大规模爆发；而严防死守的东欧诸国，在下一波社会运动爆发时就轰然倒塌了🙏。,0
听过无数婚🫏，要不看在孩子份上，现在做什么也是为孩子，随后+各种大骂男方。越想越不对劲直到不敢想通，只能装聋装瞎攻击单女。 另一种岁月静好潜水驴婊可能认为自己能驴的技艺拔群,1
🐷jun什么时候可以？？🇨🇳什么时候才可以真正正义😂？,1
这为什么不能是一位男人的屁股，这👩的歧视男的,1
？不是杠，我觉得说的巨对，但看报道，她妈妈没有要摆脱负担啊？知道女儿被害也一直在照顾女儿，找警察啥的。是被鲍毓明骗（保证让女儿考上名牌大学），会让爷爷奶奶照顾星星，母女通话他也监视啊😒,0
：她的手好纤细，没见过干或的手指关节不变粗的❤️,0
我也是我也是，去看牙医生给我介绍个男的，在矿上工作，我问他是不是要下矿井，他恼羞成怒反击我“工作没有高低贵贱之分，我不下井工作，但是下井的人难道就低人一等吗？”，还他爹要求挺高，他妈要求特定属相的女孩子，他要求女孩子要长得高🤥😝,1
那当然是为男人服务的学院派女权才是真女权，是男权钦点的真女权😅。,1
如果你看过她为女性发言的女权言论，她会被你定性为田园女权。不过不重要，田园女权称号对想摆脱👨权体系的女人，是一种认可。,0
另一个养子说养母教她这么说这么做的，当年调查也没有任何证据证明这些言论，你怎么能确定他真的做了呢😮‍💨,0
我关注了您一段时间，你的有些话让我很赞同，但我真的觉得你不是很了解网上的极端👩权，她们都是不婚不育的呀,1
不负责任而已 没有对受害者道歉 自己却以这样的方式结束生命🔚,0
我不信米兔找警察找媒体会比键盘侠不负责任地敲几个字容易。我不信大部分女的，会冒着被社会白眼的危险，去这么折腾。但键盘侠会，毕竟什么责任都不用付，他们甚至比受害者还孬种。,0
第一次听这个词，感觉婚姻中相互理解相互依靠双方开心就好😄,0
请辩证的证明女性弱势，别他妈靠着先入为主的刻板印象张口就来！👱🏼‍♀️只是在特定层面和范围内是弱势群体，同样男人也一样，比如在当今媒体舆论风暴里男性就是不折不扣毫无招架之力只有挨打的份的弱势群体！,0
……这他妈是偷换概念啊，抄袭就是抄袭了，跟性别无关啊，小偷还分👨女？🤣,0
说实话 要是我女友拿把🔪冲我乱挥 我也可能懵,0
您轻飘飘一句这种事儿很普遍没法管完事，又是在唱什么角色？出世的高人？女权人士至少在呼吁改变现状，您做了什么贡献，什么资格这么阴阳怪气的带女权节奏🤮？,1
"女性格局太小，自身的局限性很大，大多数女人很无聊的，我讨厌自己的女性角色，但其实我连人都不想当人，反人类了,其实算是一种男性崇拜吧…但是是基于头脑逻辑智慧思想上的,对呀，我小时候不知道这个词，很小很小的时候，就是现在长大了用个词总结一下也不知道用什么词了，小时候特别讨厌男人，但是想成为男人…哎😅",1
我跟你想的例子刚好相反诶。我想的是冠男姓，怀生都是女人干的，不去骂男人不要脸，去骂女的不是独立女性。我就👊,1
女人被害的新闻，男女都关心。被害者换成男人，男女都不关心，爆不起来。希区柯克就说过：金发女郎是最完美的被害人😓,1
网上重👊🏻出击呗。口嗨年代看看就好，你以为这些人有勇气去zf门口举着横幅抗议吗或者组织个游行啥的。工资又不高也只能微博大展宏图了。,1
我去我看了你的评论才知道，人鱼小姐那个👨主竟然也死了！好可惜啊😭，当年还特别喜欢这个剧里的cp来着。,0
我赞同你的观点，男权社会都是受害者，无人幸免🙃,1
"原来如此，你的意思是只有彻底推翻男权社会才能建立真正的平权社会，就像是之前彻底推翻帝国主义，资本主义社会建立新中国人民才能真正当家做主是一个意思吧,姐妹，你这脑回路我没跟上啊，彩礼贵在我看来就是很多家庭拿女儿当投资，嫁闺女就跟做买卖一样，使劲压榨对方，企图获取高价。 不过，婚姻的合理性不能因为某些原因就给否定了吧😅。",1
蛋蛋传统么？感觉他的思想不像韩国传统👨的那么古板,1
可伊斯兰教伤害的仅仅是女性吗？我认为这个宗教是灭绝人性而不是束缚👩‍🦰吗，所以我觉得这是全体非穆斯林需要共同解决的问题，而不仅仅是女性的最大敌人。,0
就是故意利用这段时间因为han han的事女⭕️主义成为热点来黑哥哥啊，上次八组挂他南京说的话时也是想这样黑的吧，可惜上次没成功！这次又来🙏,0
"对的，就是发泄渠道太少，网上过嘴瘾，其实生活中现实的很,的确是，现在妖魔化👨人的观点在网上特别有市场，其实对小菇凉们害处很大，她们不知道信念会自我实现",0
不婚骡子不就是不婚的为资本家打工的社畜嘛，非常符合我以后的状态，没什么侮辱我的🙄,0
小姐姐我发了条私信给你！你可以看一下吗❤️！,0
还有全球100最帅面孔的第四十一的太阳，即使入伍了也依旧很棒的🌞,0
"什么时候开始不允许的?已经不允许了有没有人违规检查?弃婴比例那么高是被你的选择性失明给忽略了是吧?家暴案子那么多你也都不知道对吧?,中国为什么不允许孕期检查孩子性别你不知道?社会新闻没看过?,女性弃婴比例你看过没有?那种村上活生生存在的弃婴坑你看过没有?,说啥呢孩子，哪个精子容易受精和母亲体内环境有关系。而且你要是说你从来没有关注过那种因为怀的是女孩所以被强制打掉的事我都不信。弃婴比例里女性占百分之九十。强奸案女性受害人为百分百。自己没关注过女性受到伤害的案件就闭麦谢谢。😊",0
"我理解中国女👊的出发点是为了女性，但我无法认同她们对她们认为与他们想法偏差的女性的指责，以及不分青红皂白对所有👨性的鄙夷，这跟父权对女性的鄙夷又有什么区别,没人知道papi酱的心情，但是至少现在看来她是快乐。同样都是女性，不是应该祝福她，而不是辱骂她背弃了群体。如果她表达了痛苦，同样是女性，帮助她鼓励她不才是我们该做的吗？,这种职责已婚已孕女性为驴的行为和封建社会指着不婚不孕的女性不孝无妇德的行为又有什么区别呢？后者是父权社会将女性认定成生育的机器，前者是把女性认定成永恒“独”立的个体，两者都没尊重女性个人的想法，都是对女性的物化罢了。她选择，她做主，她快乐，不才是真正正确的吗？,可至少真正的女⭕️不会站在处在弱势的其他女性的对立面，不会对其他女性指指点点了。,有一说一争取冠姓权很重要，虽然法律有规定平等，但是社会意识太弱。可争归争，我是真的不懂为什么要把👊打在papi上，年度迷惑 评论配图",0
我也可能是错的。但一个养女指控自己那个和另一个养女结了婚的养父性侵过自己，感觉那个养父是洗不干净了...,0
问题是不可能存在“优质精子”。国内总体质量不会高于周边👨性太多，外国精子库的质量跟国内差不哪去，私人的更都是坑😪,0
堕胎只是游行的议题之一 游行的议题还包括尊重女性 少数族裔权益 LGBT权益 如果这都看不出来 请承认自己眼瞎,0
男博主：能让你占越多便宜的👩‍🦰越是好女人,1
是的，与其索要不如擦亮眼更好，知道自己想要什么，才能决定自己的人生啊😧,0
呵呵，应该参照国外法律，离婚后👨方付工资收入得多少给前妻，一直到死,0
只要你为女性发声，只要你有独立意识，你就是“女👊”,1
我真是笑死 农村妇女靠男人养？农村妇女是男人的奴隶才对，农村男压榨她们的劳动力，做农活做家务养孩子样样都来，还要不断给男人下崽，多的是农村妇女涌到大城市打工，大把低端岗位 体力劳动 重复性工作 不需要学历和文化 有条命能动弹就行 我劝你早点从你的女人靠男人养的梦里醒来，谢谢😪,1
我也，也一样花钱。女粉丝“追”男“追”女都花钱用心，如果说女粉丝会更多地钟情于男明星，那女明星的👨‍🦰粉丝哪去了，谁才真厌女啊,1
什么思维，👨人出轨，原配背锅。你妈管得了你跟谁吗？,0
"就是说，在这群人看来别人发她照片说“真丑”是人肉。“真美”就不是。（更何况这根本不是人肉）,所以我说只有没有得到“正向反馈”时才喊“人肉可耻”啊！",0
